plate,well,compound,path,C1,C2,C3,C4,C5,moa
P015076,G08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s8_w1ACB598A4-2013-4148-B33C-354AD4C4FB7E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s8_w27D88AB53-96C8-4D2E-B9BD-3BAA8E1C81EC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s8_w3D43876E8-2C88-4318-92B3-503758F7822C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s8_w44E557749-6CA1-4B79-BF8E-76E36B5616D1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s8_w5B23BF970-6368-49DC-BD72-33648D68736A.tif,dmso
P015076,G08,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s9_w1C187DD4C-3BE1-4636-B1DA-FD9BE10F6ABB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s9_w26D87540E-5188-438C-9240-184247F604FB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s9_w3DC0183A8-B182-4954-92EB-40DD26076827.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s9_w49E7EB519-C19F-462D-AFAA-CEEB00AE388B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s9_w55FB2FEBF-1B03-4294-A58F-533CEB4557EF.tif,dmso
P015076,H16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s1_w120F59A23-3CCD-4384-927F-72423BCF6125.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s1_w2D5B00BD0-58E9-4AE9-A545-16FA1AA995A4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s1_w378067C9F-35D4-4587-9699-BFF9369BCB22.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s1_w4BAC45922-50DE-4FFB-B5A5-5C9C8E9F325E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s1_w58E0B54FB-CC0A-4B80-ABD4-656E181E0AA8.tif,dmso
P015076,H16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s2_w1D62D8CCE-1BB1-4859-A279-BF2960B93CCA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s2_w2349B5686-1667-4E05-8E61-9FA615CDD00E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s2_w36DCF1623-FDE3-4076-9EEE-C7964C8E06A5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s2_w48DD9D49F-60BB-4D1D-949F-CAFE4C56BA34.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s2_w5A3E265A7-87F7-423B-A376-5A4132E5584D.tif,dmso
P015076,H16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s3_w1738DA094-B088-4E61-869E-B619050DE2C9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s3_w285E3982F-B46F-4DD5-922D-A1F08066D3E8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s3_w3F4E05827-8881-4EF3-95A3-B76C5B2303D9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s3_w48E779C09-2D33-43C5-85C9-20258E46B248.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s3_w542DDD8E5-E831-4C22-80E6-9773540AB38E.tif,dmso
P015076,H16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s4_w14D800222-1819-4541-AD59-8D3D598FF8A8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s4_w2FEB06B5D-7B54-4D9A-9C13-AEC4C0090ED5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s4_w3E3320E8B-A104-4E1F-BDCC-30859C4FFA9C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s4_w4C0148565-5CFF-434E-B884-AC13DA692675.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s4_w5B2608EE0-C43C-433D-ACF0-15266C776327.tif,dmso
P015076,H16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s5_w18C38D594-306C-489E-A2F4-90DCA00160B9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s5_w285B2A2D3-1440-4762-B66B-C48B6F396523.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s5_w37B2D908B-402B-4B02-A389-3B6FFB36F800.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s5_w47A996BBB-357E-4ED8-92A4-86683D1FC5FA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s5_w53DBAC5B1-E646-4688-A3B7-697EED5F49C8.tif,dmso
P015076,H16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w174541AB2-FA7F-4EE5-BB46-993D5960D8D3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w24BDFBA38-F2A5-4E19-8CAD-6C1549E0F27E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w35C63F64C-6B8A-4A41-8342-102697617999.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w40775ACA9-A14A-49AE-8CD8-4566413A8FF5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s6_w5A8ADB443-0310-4F43-81BF-3DB21EEC0CC3.tif,dmso
P015076,H16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s7_w179BB25D3-DBB8-4169-8683-A12020FCB641.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s7_w289A89C18-F591-4CFE-BA2D-DB83BC277F97.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s7_w3A2A9E9C1-A138-4486-B769-32B21AB065B8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s7_w4054B0DEE-DF50-4D88-8229-4C1F20EC4541.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s7_w5B1BC5DDC-5428-465D-8FB5-086A2C00FEC2.tif,dmso
P015076,H16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w15090E84C-246F-4460-B0D1-F3AFD3BDCFE8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w2CC0D4343-72C7-4A8C-9965-E58B019CAA50.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w3DB47CADA-35F6-47F6-96DA-0C9EC0D1A34D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w49B57B6E3-29CA-4313-8D1B-0FCFFFDF0135.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s8_w51C8871AA-2972-4C8E-A034-27F77AEB479D.tif,dmso
P015076,H16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s9_w121BF1CE3-3F3C-4917-97C5-7FD80632ECC9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s9_w2823130A3-6DD7-44F9-B774-12C949BE4BB7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s9_w3D0B32B62-FA14-4EBC-BD5B-418E7D661F6B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s9_w47FA5E1C6-E294-4A1B-95B6-B7F16B1B92D3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_H16_s9_w5A02B0570-2E53-4C7D-8DD4-C254226F16B9.tif,dmso
P015076,J12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s1_w1DEE60B60-F80A-46CE-B89B-C9D87D84566A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s1_w21803A275-CC52-47F8-A838-9F5E5835B7B2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s1_w3A69AB7A9-3622-4053-8FDA-F1106A2F6949.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s1_w48C359093-BA8E-4C5C-900B-FA759ED1B968.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s1_w5DF09AC31-BEF6-4302-8CA2-0640B33D2868.tif,dmso
P015076,J12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s2_w1BB3CD2E3-5969-4977-B52E-E5CF030E6870.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s2_w22D918BBD-18BF-43C2-8FFF-0A06662B3CC2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s2_w37DBD3D21-13CD-4A4C-A047-7F7EE0E10B68.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s2_w44E415813-5086-4C82-9415-402D52877F71.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s2_w57F13FBF6-3553-4EEA-9F69-0723535B1DCB.tif,dmso
P015076,J12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s3_w1523D8171-B388-4B76-AD5D-02A02BD9CAFE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s3_w2CE8B1AA2-512F-4300-A9FA-5E1B583FFC19.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s3_w3B5CF9C23-6B88-41AC-887A-75E2CF74D0A6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s3_w4476F857D-D294-4075-AC58-A8814EE74861.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s3_w5653595C1-F92C-4816-AE80-B399A0185718.tif,dmso
P015076,J12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s4_w1DDD954E3-EC39-4DA3-9ED2-65F27B9D5237.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s4_w2656FBFCB-A857-416B-ACDA-944EC5E62871.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s4_w3DEB4CE2D-FB8E-4DAA-B83A-CE25F242C7E4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s4_w460BDBE74-ECE9-427A-8173-B0425BF2F167.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s4_w522076144-8D24-46FB-BFA2-66BABB277051.tif,dmso
P015076,J12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s5_w1A6BC618E-D8A6-4A7F-8EA4-0E965B1F3722.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s5_w283F4CFEC-B0CF-4BF7-8614-D6BC298E04E9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s5_w32FF7DAA5-4193-4599-A852-427FA233BB5F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s5_w450329897-38F5-4F1D-B991-C5C3C164DB6A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s5_w544D1E1DE-36EE-4037-9C7A-194227C4988C.tif,dmso
P015076,J12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s6_w19FEAF855-CEB4-4EF6-B7D5-FA0DED126C27.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s6_w252741CE2-6014-4076-9AC2-E3F467538D58.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s6_w3068E3B5D-ACBB-4167-8B16-584F98E082B7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s6_w4C2C959AB-B6ED-4A6E-9216-045D4DDC5380.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s6_w509643754-BDBC-4488-A7D2-6CC5ED8A038B.tif,dmso
P015076,J12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s7_w1CF20BBD6-6248-4FB9-8561-AA33874651F0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s7_w2CFAFA9A4-DA02-4FF3-80CA-C2A6452C9C88.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s7_w39A683088-F1CE-44DE-BC00-3B7DFE7B1423.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s7_w48FC11D09-70DC-4994-9442-24332BB91D08.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s7_w5A6156A82-9407-4B21-AC17-AAF30E9845AA.tif,dmso
P015076,J12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s8_w12FEDFFB7-B900-4375-B9EE-D25BCBF31347.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s8_w285354F85-90DB-42C3-8DB6-601C4B94D2DC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s8_w36941C2BB-CF94-4A8E-9291-8C384F6C2292.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s8_w4E1FD43D4-A1B4-4AC5-88F0-656C1E40DF1E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s8_w550D8A097-B1F3-423A-B5A8-21274AE4CBE9.tif,dmso
P015076,J12,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s9_w1BF04E72C-B881-4678-9EE5-1BE0EC1C04CD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s9_w2D8DF2693-9682-424B-812A-DD60533CAB0A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s9_w3A710E7DC-C24A-469E-B4C2-A224443614F0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s9_w4CDBB979E-F244-41A3-9203-EB1DBBBE9555.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_J12_s9_w59845410F-ABA2-434E-B557-1CF2DB4275BF.tif,dmso
P015076,K14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s1_w1F10D16EE-C21E-4BD3-9CD8-3156DE565078.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s1_w20CE5ECFC-47CD-4CE4-9CF1-7B384464BE03.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s1_w3E4A0A479-9B6D-4E4F-B4F9-DD4D8346EB9D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s1_w40E557052-BD29-4A03-AD3B-F89D95533D1D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s1_w59F7FC44C-A737-4263-8161-7CB24A9B8E92.tif,dmso
P015076,K14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w14A444A5A-C816-47B5-828C-FD370B59DA8A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w281C59381-611E-4CB5-8ABB-B82D9236C061.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w3E4417C77-958B-4E96-B5D2-B1C75DE4AE1B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w49D15BE24-A8A0-4350-B983-FC6D4D7377AA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s2_w593327ADE-AB10-4DAB-97B1-1F129162E40E.tif,dmso
P015076,K14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s3_w110751EAD-27BD-413E-AAA1-52768AE21000.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s3_w2F86FD298-4DAE-4858-BBCB-AC732D14FBC9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s3_w3AC38C615-8670-4BFB-9BF0-FA4A17F03604.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s3_w4442F1742-4213-4FD7-B218-F1A1A0FF595F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s3_w571C56590-DEA7-41AE-948D-D27D061C04BE.tif,dmso
P015076,K14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w110A29EBB-D0BF-482E-8805-EE3E8A61165B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w225BFE049-14C3-493D-B7D5-D3D50F45960D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w35F6801DE-6270-4F9E-A412-B97F4895BCFC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w45F6044EE-ACAE-49A9-A27B-B3403E021440.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s4_w5C9CAECA2-86AA-44DE-8BE0-44517B931154.tif,dmso
P015076,K14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w17D07FC45-D478-4957-B281-5B9D61345FCE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w2B14969F9-155B-4254-B32D-CBE5CD60A48B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w334C1F10D-1E83-4DD9-834D-F050688D3AF4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w410634255-F5C0-46FF-A49C-45B3CC4AA4C8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s5_w515D7136F-305F-4F35-ABB6-7F5D8481603C.tif,dmso
P015076,K14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w11E6BAB4A-9935-478F-B402-84C3F231F9B5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w20AF65084-3248-41CF-8BAA-B602EE167910.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w310F3545F-6E5A-465E-BB09-65EAE38FABE4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w4A65103C2-E528-4D01-ADCA-43912024AB21.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s6_w5F9CBB58D-1C24-46A6-B72E-8029F71652B1.tif,dmso
P015076,K14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s7_w147A057ED-037B-47D1-81A8-1215A6E706BC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s7_w296CB0603-3180-4395-9216-FED8397FD224.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s7_w3B4480175-B0AF-4CE7-9D6F-022B66B5C9D4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s7_w4D9AB6284-2BDD-4DB9-9597-9F137C27E287.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s7_w565EE5D20-F6B2-4924-A634-EF48D9EED798.tif,dmso
P015076,K14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w15C4FA134-71CA-4B1A-BF16-1A1833A30AF8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w2E8499077-9A08-475C-A663-32AFF8EC255A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w37D735F84-8369-4914-B972-FE44B31759B8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w41BBFE7DA-F641-417A-863D-A8519397EA6C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s8_w58EB72670-D1A8-4B12-BDBF-A6A381A6AC9E.tif,dmso
P015076,K14,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s9_w12F448B56-2B87-4CF5-9401-97CD44378B56.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s9_w2E98E2580-3D47-45E7-915B-519D12B83EAF.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s9_w3E95B1A9A-F9C0-4AA5-8DBA-95D19ABB2BDA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s9_w4EB2886BB-CB1F-4EFC-9CAE-D5302DAA8052.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_K14_s9_w54B3F97E3-7E50-4DD3-9C30-B496B29F0BA8.tif,dmso
P015076,L22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s1_w13E3B5675-8D9E-49D6-9E1B-802D5DE122D7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s1_w26F526C91-077A-4E15-8B9B-F395D3CB54CB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s1_w3AEBE0608-C187-4BDC-9983-4F6BFFD13AA6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s1_w4747BB125-B03D-4776-A1FB-EAF53FFF2333.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s1_w5FB3B1CFE-9F38-49B3-B3E6-30F5995A11DD.tif,dmso
P015076,L22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s2_w1DA6DE858-3EBA-4CA7-91FB-1ECC88D51D24.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s2_w273A6B70D-93D2-4AB1-931A-1A0167E21179.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s2_w310C7DA46-A955-4979-B9A9-B3A52A863048.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s2_w48EE9E8C6-1E2D-44E3-81E7-94755E29E27B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s2_w5710C0CED-E210-4800-B96E-D82C1F74D16B.tif,dmso
P015076,L22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s3_w17802F115-9E57-41C9-B23B-06B8E9E61BAB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s3_w2B6E38967-F51D-480F-9549-CABB6B54C405.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s3_w31CB21F6A-0245-40C3-A26D-6D2F3115A47F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s3_w4F71A31CB-4C37-4E46-BEFB-4AD5F09D33FC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s3_w5169145B7-56BE-4E8F-B781-3AEC4B0490DD.tif,dmso
P015076,L22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s4_w1EF2CF6BF-D452-42DE-914E-73D7A05CCE41.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s4_w20C10B5E4-1864-4FB9-8B54-7309529C698B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s4_w35ED5CB1D-78AC-473C-80DE-5EB94C5EB0C9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s4_w4C6ED5A0D-CCB3-44FE-9FBD-F79FBCBBFC9B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s4_w544E0E8FB-9F3C-4F43-9B08-782FEAA1E3CE.tif,dmso
P015076,L22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s5_w1178CE812-3568-47E5-B493-8B1171F383D6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s5_w2A6A1FDF7-7891-4291-944E-24F75E81720E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s5_w3CD31FF69-B796-44B5-8917-A0B49AABDFD6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s5_w4386775A9-7C08-480D-9BD2-658C616E0E9A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_L22_s5_w583CBB0F8-D230-43C4-80B0-64B0CAF93975.tif,dmso
