plate,well,site,bf_site,compound,path,moa
P015086,C02,s8,s5,CBK289991,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C02_s8_w5D84E8E45-6478-494F-B2D2-A2E3C0F49724.npy,cyclooxygenase inhibitor
P015086,C03,s2,s1,CBK290603,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C03_s2_w5FAB4E0B2-F2F3-4193-A9FA-79C7C81D9C76.npy,DNA polymerase inhibitor
P015086,C03,s4,s2,CBK290603,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C03_s4_w57A964E5A-F411-439F-91A3-1D2D00DC7F79.npy,DNA polymerase inhibitor
P015086,C03,s5,s3,CBK290603,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C03_s5_w5049F04D1-B8C5-4414-B646-910D3ADBDBF6.npy,DNA polymerase inhibitor
P015086,C03,s6,s4,CBK290603,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C03_s6_w58F92C025-191D-46C4-BDDD-7BD0C76C7B63.npy,DNA polymerase inhibitor
P015086,C03,s8,s5,CBK290603,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C03_s8_w5ADA2E952-8F9E-4C2D-B355-E0148516BBEB.npy,DNA polymerase inhibitor
P015086,C04,s2,s1,CBK041793,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C04_s2_w525344A39-5E54-4BDD-A7F1-2AE151108668.npy,cyclooxygenase inhibitor
P015086,C04,s4,s2,CBK041793,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C04_s4_w5860220F5-B359-473F-A08E-FD6072F22639.npy,cyclooxygenase inhibitor
P015086,C04,s5,s3,CBK041793,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C04_s5_w5C8AF1F70-B964-437A-B29B-3D110A40223E.npy,cyclooxygenase inhibitor
P015086,C04,s6,s4,CBK041793,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C04_s6_w5CA981E69-0BA0-4B19-8950-002917844121.npy,cyclooxygenase inhibitor
P015086,C04,s8,s5,CBK041793,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C04_s8_w5D82D87DE-7ABC-48CC-A08C-ABA746DFC352.npy,cyclooxygenase inhibitor
P015086,C06,s2,s1,CBK042166,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C06_s2_w54ACA6BC8-D4D3-4ABF-8929-F58495832BED.npy,DNA polymerase inhibitor
P015086,C06,s4,s2,CBK042166,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C06_s4_w54FDDE152-BDD8-49C9-814F-D4B1AD49B492.npy,DNA polymerase inhibitor
P015086,C06,s5,s3,CBK042166,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C06_s5_w59BB82FC6-86DC-4DE5-8156-FF2CBE2F88D0.npy,DNA polymerase inhibitor
P015086,C06,s6,s4,CBK042166,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C06_s6_w53590D3AF-C50D-4AD3-BA54-1FCD75F0FA84.npy,DNA polymerase inhibitor
P015086,C06,s8,s5,CBK042166,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C06_s8_w5C3C46D42-CDEA-41DE-AB34-DD30EDF0B48D.npy,DNA polymerase inhibitor
P015086,C07,s2,s1,CBK016300,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C07_s2_w55DEDCFCB-0703-4C9B-AFB0-1082A334BB03.npy,cyclooxygenase inhibitor
P015086,C07,s4,s2,CBK016300,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C07_s4_w5F1056CC6-2FDC-43BD-B84C-85E597B899BC.npy,cyclooxygenase inhibitor
P015086,C07,s5,s3,CBK016300,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C07_s5_w56DCE4A7E-6E64-440E-A52B-598466D9F2E6.npy,cyclooxygenase inhibitor
P015086,C07,s6,s4,CBK016300,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C07_s6_w58F8DB663-E3EA-4F2B-9192-A680848AE947.npy,cyclooxygenase inhibitor
P015086,C07,s8,s5,CBK016300,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C07_s8_w505C833BB-BB14-4D5E-B399-DCE45B898E6E.npy,cyclooxygenase inhibitor
P015086,C08,s2,s1,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C08_s2_w584751316-8FF0-4DAD-9ABF-581F92AC72A8.npy,cyclooxygenase inhibitor
P015086,C08,s4,s2,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C08_s4_w5A8BC3C65-660D-4B24-AF1A-C8A5322A3625.npy,cyclooxygenase inhibitor
P015086,C08,s5,s3,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C08_s5_w5B5D09414-C6A9-4A05-BD7B-BB61E56D2EF5.npy,cyclooxygenase inhibitor
P015086,C08,s6,s4,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C08_s6_w5E451AE07-9082-42D6-A088-D3D33712E4C5.npy,cyclooxygenase inhibitor
P015086,C08,s8,s5,CBK011551,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C08_s8_w56518E49A-63EC-410F-AD7E-2D6C3115AB23.npy,cyclooxygenase inhibitor
P015086,C11,s2,s1,CBK309263,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C11_s2_w5A3D7C3BF-6F58-4889-B1E4-D87FCF31B555.npy,CC chemokine receptor antagonist
P015086,C11,s4,s2,CBK309263,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C11_s4_w57DB9AA8E-280B-4BFF-BDA7-CBB3BDC6E5E4.npy,CC chemokine receptor antagonist
P015086,C11,s5,s3,CBK309263,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C11_s5_w5E67FD6A7-246E-4297-BE0F-A755A8D3AAC2.npy,CC chemokine receptor antagonist
P015086,C11,s6,s4,CBK309263,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C11_s6_w58F4D7DD7-FFA4-4DDB-AB5A-F0AE1265A736.npy,CC chemokine receptor antagonist
P015086,C11,s8,s5,CBK309263,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C11_s8_w548C75CB8-8468-4EF1-B683-86C9F46499C0.npy,CC chemokine receptor antagonist
P015086,C12,s2,s1,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C12_s2_w560856E6F-5BDA-4285-ABBA-D84A113A8DA9.npy,cyclooxygenase inhibitor
P015086,C12,s4,s2,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C12_s4_w5E5D49091-1A96-430F-AFBB-EF8BD10C9C85.npy,cyclooxygenase inhibitor
P015086,C12,s5,s3,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C12_s5_w5688B80D0-2E19-47EB-80E7-ABB4B2136838.npy,cyclooxygenase inhibitor
P015086,C12,s6,s4,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C12_s6_w54A447B3E-4013-41EB-8EE3-4C1A856CA6A1.npy,cyclooxygenase inhibitor
P015086,C12,s8,s5,CBK011558,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C12_s8_w5B5C47FFF-E34F-47E4-90F7-56C96AE8E0A8.npy,cyclooxygenase inhibitor
P015086,C13,s2,s1,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C13_s2_w5FA2E284F-6C7A-4780-86C7-EC94E85A8044.npy,cyclooxygenase inhibitor
P015086,C13,s4,s2,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C13_s4_w55B8FBABD-F3A6-4133-BD3C-85030DAE099B.npy,cyclooxygenase inhibitor
P015086,C13,s5,s3,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C13_s5_w509154834-6D2F-47E7-A58E-AB41793D4BDC.npy,cyclooxygenase inhibitor
P015086,C13,s6,s4,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C13_s6_w570AD1AFF-88CE-4FC2-9EFD-DD4986A999E4.npy,cyclooxygenase inhibitor
P015086,C13,s8,s5,CBK041512,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C13_s8_w52D5B8D02-3AFE-4E3E-BED5-774DB5853DCC.npy,cyclooxygenase inhibitor
P015086,C14,s2,s1,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C14_s2_w54BB2FFAA-71BB-407C-9C65-632E23103B12.npy,CC chemokine receptor antagonist
P015086,C14,s4,s2,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C14_s4_w51779137F-20F8-41E3-BD21-EC5381EC3C98.npy,CC chemokine receptor antagonist
P015086,C14,s5,s3,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C14_s5_w5156CC28F-FEC5-4323-8AE5-32DC00297BA4.npy,CC chemokine receptor antagonist
P015086,C14,s6,s4,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C14_s6_w533F37A09-06B2-4D2F-AF7D-6435928DFE34.npy,CC chemokine receptor antagonist
P015086,C14,s8,s5,CBK308812,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C14_s8_w55521D973-6F86-4047-9B8D-AF271C1F3672.npy,CC chemokine receptor antagonist
P015086,C15,s2,s1,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C15_s2_w5524600F5-F8D8-4A5F-A7C5-A35EA67E37DB.npy,cyclooxygenase inhibitor
P015086,C15,s4,s2,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C15_s4_w53D831463-E656-4A8B-9E7A-D2BF135FEB52.npy,cyclooxygenase inhibitor
P015086,C15,s5,s3,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C15_s5_w59E9A9ADD-159E-433A-9577-41FDD516DDCD.npy,cyclooxygenase inhibitor
P015086,C15,s6,s4,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C15_s6_w548CD9A75-A15B-46DC-9221-841126CCD35F.npy,cyclooxygenase inhibitor
P015086,C15,s8,s5,CBK290208,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C15_s8_w5A0397B90-25A0-42EA-935A-01198F15B1C8.npy,cyclooxygenase inhibitor
P015086,C17,s2,s1,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C17_s2_w56FE82B3B-4744-4E13-B715-23D0B1D048E3.npy,cyclooxygenase inhibitor
P015086,C17,s4,s2,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C17_s4_w5C31FD6EC-9F58-4E03-A76F-E8C4580EF561.npy,cyclooxygenase inhibitor
P015086,C17,s5,s3,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C17_s5_w5120933C1-7A5B-4D72-96B3-7CA7AAC527FC.npy,cyclooxygenase inhibitor
P015086,C17,s6,s4,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C17_s6_w5F9BF7B8A-E19C-4DD3-B267-2757A20B1797.npy,cyclooxygenase inhibitor
P015086,C17,s8,s5,CBK011685,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C17_s8_w5330B01CD-298A-4CDF-8BD4-DB9A6868A1D0.npy,cyclooxygenase inhibitor
P015086,C19,s2,s1,CBK290574,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C19_s2_w56E32F315-B9B7-442B-BBB6-A98612690865.npy,DNA polymerase inhibitor
P015086,C19,s4,s2,CBK290574,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C19_s4_w5C2FFE460-95C4-4B52-BB60-EEE8CABCB4D1.npy,DNA polymerase inhibitor
P015086,C19,s5,s3,CBK290574,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C19_s5_w5AC1D127A-0F8A-4DCC-B856-5A7D00C920B4.npy,DNA polymerase inhibitor
P015086,C19,s6,s4,CBK290574,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C19_s6_w5BE5E3AE4-38BE-4E0F-9716-CDE98D8FEFD4.npy,DNA polymerase inhibitor
P015086,C19,s8,s5,CBK290574,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C19_s8_w55A634E33-8056-4313-959E-BB53BD3EF826.npy,DNA polymerase inhibitor
P015086,C20,s2,s1,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C20_s2_w57D2BE1EE-C830-4B34-9584-21FAEEF1B9EC.npy,cyclooxygenase inhibitor
P015086,C20,s4,s2,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C20_s4_w588A55193-DACD-432A-B47B-3E18DAC1C1AB.npy,cyclooxygenase inhibitor
P015086,C20,s5,s3,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C20_s5_w5D00F5C9F-9A4F-4446-872C-25FFD6F9B32C.npy,cyclooxygenase inhibitor
P015086,C20,s6,s4,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C20_s6_w5EFA548D3-F58D-456C-A489-0D1A5C784A3F.npy,cyclooxygenase inhibitor
P015086,C20,s8,s5,CBK041555,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C20_s8_w5A9C94EDD-6488-495D-AE74-553CFCFF1924.npy,cyclooxygenase inhibitor
P015086,C21,s2,s1,CBK200972,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C21_s2_w5EA2C638C-A634-4C5E-AB5B-A61F426C2003.npy,cyclooxygenase inhibitor
P015086,C21,s4,s2,CBK200972,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C21_s4_w5F5152239-6006-46D0-8800-FCAC2BF8FB93.npy,cyclooxygenase inhibitor
P015086,C21,s5,s3,CBK200972,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C21_s5_w52785DA76-58B3-42AA-9D94-F198E66038D9.npy,cyclooxygenase inhibitor
P015086,C21,s6,s4,CBK200972,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C21_s6_w58BC042A9-583F-46D0-AD7B-215AF8A6BB00.npy,cyclooxygenase inhibitor
P015086,C21,s8,s5,CBK200972,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C21_s8_w5C5176A1A-8865-478F-AFF3-EDFB5A72C49B.npy,cyclooxygenase inhibitor
P015086,C23,s2,s1,CBK200655,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C23_s2_w5285F52E0-8C2B-4787-8448-29FBFB948997.npy,cyclooxygenase inhibitor
P015086,C23,s4,s2,CBK200655,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C23_s4_w550248A84-EB64-4022-A70F-9C10A4B3BD52.npy,cyclooxygenase inhibitor
P015086,C23,s5,s3,CBK200655,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C23_s5_w5DA462D06-F620-4F99-B346-1B7029EA9551.npy,cyclooxygenase inhibitor
P015086,C23,s6,s4,CBK200655,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C23_s6_w5E81D7B5C-946A-403B-862A-8DA25E5F1C6C.npy,cyclooxygenase inhibitor
P015086,C23,s8,s5,CBK200655,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_C23_s8_w5C2AF8B6D-9F5D-471F-8412-2C97F200E902.npy,cyclooxygenase inhibitor
P015086,D02,s2,s1,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D02_s2_w54C6D98E7-2134-47BE-ACD8-C14D83A3D846.npy,cyclooxygenase inhibitor
P015086,D02,s4,s2,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D02_s4_w5290178A1-E213-4C42-871E-C0970565E0A8.npy,cyclooxygenase inhibitor
P015086,D02,s5,s3,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D02_s5_w5F4CD13C8-CC49-4E83-97CA-D87CB3FA3EB1.npy,cyclooxygenase inhibitor
P015086,D02,s6,s4,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D02_s6_w58B28CE74-0F4E-472F-BBE4-8F00082EF0A1.npy,cyclooxygenase inhibitor
P015086,D02,s8,s5,CBK041537,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D02_s8_w5671FCF99-A686-40B0-A544-F4B92F8BC7F4.npy,cyclooxygenase inhibitor
P015086,D04,s2,s1,CBK290503,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D04_s2_w5A76A87BD-401B-419A-88A6-3007F534C89E.npy,cyclooxygenase inhibitor
P015086,D04,s4,s2,CBK290503,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D04_s4_w58BE3FBCA-CD14-4BFB-BDAA-7761E52ED999.npy,cyclooxygenase inhibitor
P015086,D04,s5,s3,CBK290503,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D04_s5_w5ED3E18EF-A8EB-40B2-A296-BEDD9C71ADAF.npy,cyclooxygenase inhibitor
P015086,D04,s6,s4,CBK290503,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D04_s6_w59D470C3E-CB80-4CBD-ABF7-3BA326FB36EC.npy,cyclooxygenase inhibitor
P015086,D04,s8,s5,CBK290503,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D04_s8_w587A6F1D2-1372-48E7-A121-B37C122E2FD1.npy,cyclooxygenase inhibitor
P015086,D05,s2,s1,CBK290222,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D05_s2_w51DD07C48-17F9-4111-8A0E-DA898473C0C7.npy,cyclooxygenase inhibitor
P015086,D05,s4,s2,CBK290222,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D05_s4_w59041877E-CD91-48CE-BC55-D4E4F13F3020.npy,cyclooxygenase inhibitor
P015086,D05,s5,s3,CBK290222,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D05_s5_w5AF00DE1C-BB19-429D-BBBA-71F195913B22.npy,cyclooxygenase inhibitor
P015086,D05,s6,s4,CBK290222,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D05_s6_w57B89D17B-F93C-4372-85DC-7DCA58EDCC2D.npy,cyclooxygenase inhibitor
P015086,D05,s8,s5,CBK290222,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D05_s8_w5FDFECDDD-32E0-4F05-AB9C-B167BCA433D1.npy,cyclooxygenase inhibitor
P015086,D07,s2,s1,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D07_s2_w5E23D75ED-A778-4E7E-A754-B6D864402E93.npy,cyclooxygenase inhibitor
P015086,D07,s4,s2,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D07_s4_w500174DB3-268B-443E-9A0D-46E2A916F700.npy,cyclooxygenase inhibitor
P015086,D07,s5,s3,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D07_s5_w5C91ACF41-D28A-41BB-9BC4-FEA051BEDB05.npy,cyclooxygenase inhibitor
P015086,D07,s6,s4,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D07_s6_w56D3246CB-79A2-45C5-9672-8F666834BDA8.npy,cyclooxygenase inhibitor
P015086,D07,s8,s5,CBK290002,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D07_s8_w595E9D24D-D846-4FAB-92AE-C6F037F2471D.npy,cyclooxygenase inhibitor
P015086,D08,s2,s1,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D08_s2_w5D408DAC7-E94B-45F1-8D8D-0DC9BACF17BC.npy,cyclooxygenase inhibitor
P015086,D08,s4,s2,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D08_s4_w507DA0A8C-36B6-42C1-A964-B617996326BB.npy,cyclooxygenase inhibitor
P015086,D08,s5,s3,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D08_s5_w55402E497-FDB3-4C9E-9845-2530E7C4CF52.npy,cyclooxygenase inhibitor
P015086,D08,s6,s4,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D08_s6_w51B2E6602-CF08-44EA-8E55-23D0E358D7E1.npy,cyclooxygenase inhibitor
P015086,D08,s8,s5,CBK041905,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D08_s8_w5127CF622-6149-4EE5-8604-E034F0B29C0D.npy,cyclooxygenase inhibitor
P015086,D09,s2,s1,CBK005356,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s2_w5255AD0AE-55D5-4307-9CEA-84CE9E08DF1D.npy,cyclooxygenase inhibitor
P015086,D09,s4,s2,CBK005356,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s4_w52320E49F-B161-458F-855F-CDBBBDD3506F.npy,cyclooxygenase inhibitor
P015086,D09,s5,s3,CBK005356,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s5_w580A386B8-F9E7-44AB-B6CA-617207B9F21D.npy,cyclooxygenase inhibitor
P015086,D09,s6,s4,CBK005356,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s6_w570033A8B-D0F5-431F-9FAA-8336680C7526.npy,cyclooxygenase inhibitor
P015086,D09,s8,s5,CBK005356,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D09_s8_w5BE27C78F-9337-4CA9-A3D8-689E178ADC5A.npy,cyclooxygenase inhibitor
P015086,D10,s2,s1,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D10_s2_w51E9FD99A-EBEA-4DE6-85E2-BE1334995148.npy,CC chemokine receptor antagonist
P015086,D10,s4,s2,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D10_s4_w5B21CAA0C-2977-44F6-A8C0-882B366B9B51.npy,CC chemokine receptor antagonist
P015086,D10,s5,s3,CBK309167,/scratch2-shared/phil/downstream_moas_numpy_data/fl/specs935-v1-FA-P015086-U2OS-48h-P6-L1_D10_s5_w59E21C430-D94E-49F3-AC43-7E88B63B756D.npy,CC chemokine receptor antagonist
