plate,well,site,compound,path,moa
P015098,C14,s4,CBK309084,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C14_s4_w62CE59FC2-9D8D-4ADF-B6ED-11CC3900B78F.npy,topoisomerase inhibitor
P015095,J05,s5,CBK277970,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J05_s5_w61D04CAFF-D8D4-439F-8C44-ACDFB87FF92D.npy,PARP inhibitor
P015096,N16,s1,CBK309349,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_N16_s1_w6B24F8989-E44B-4EAF-92CD-6937E6A901B0.npy,protein synthesis inhibitor
P015098,F06,s1,CBK289882,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_F06_s1_w671880710-4551-4CDC-8118-B7E2716C37A1.npy,retinoid receptor agonist
P015096,I05,s4,CBK041519,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_I05_s4_w665EE55BE-11FA-461F-A7D7-D5C7610E0FD4.npy,protein synthesis inhibitor
P015091,H21,s4,CBK289740,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_H21_s4_w624A753D1-13BE-4598-8884-762DA8F45DF5.npy,HDAC inhibitor
P015098,L17,s1,CBK308173,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L17_s1_w608747501-820B-4427-9C12-0CEB4E871684.npy,topoisomerase inhibitor
P015085,E22,s1,CBK201093,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_E22_s1_w64C36B2E1-FE23-428D-B695-59CDBE317B4E.npy,ATPase inhibitor
P015098,K03,s2,CBK277909,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_K03_s2_w6562ABC65-D0B1-4ACA-B97C-F442BD922927.npy,topoisomerase inhibitor
P015097,G04,s5,CBK041619,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_G04_s5_w6ACFECF43-CC96-40CF-BBB4-0BED21BA7418.npy,protein synthesis inhibitor
P015091,O05,s4,CBK289737,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_O05_s4_w60AF4031D-288B-4E23-BF13-8109A45C1F9B.npy,HDAC inhibitor
P015099,F18,s2,CBK041678,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F18_s2_w6D2668D5A-A6C5-4828-85CC-5FB70C144D5F.npy,topoisomerase inhibitor
P015090,K07,s1,CBK041242,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_K07_s1_w6BD0E5445-E1F7-46BE-B63B-02037C6E84C0.npy,JAK inhibitor
P015095,N11,s4,CBK289918H,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_N11_s4_w6A84CFE67-123B-4483-A38C-0F4F7FF906A3.npy,PARP inhibitor
P015091,F19,s1,CBK289737,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F19_s1_w691107FA6-1722-45AF-9F82-7F1BA6E5E50B.npy,HDAC inhibitor
P015096,F06,s2,CBK307772,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_F06_s2_w633100DA6-4289-400E-A82B-2F7A6BB03841.npy,protein synthesis inhibitor
P015099,G12,s5,CBK307798,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G12_s5_w691CE97EF-3C42-4CDC-9C06-D535213B3CBF.npy,topoisomerase inhibitor
P015091,F16,s2,CBK308482,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_F16_s2_w6576D5436-DD59-4A95-A79D-EFDEA2E0E2D2.npy,HDAC inhibitor
P015090,F12,s4,CBK291020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_F12_s4_w69A00CF66-F7D7-4DB2-9B06-622B36D210B8.npy,HDAC inhibitor
P015094,N15,s3,CBK041804,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N15_s3_w6C85E3545-A66A-4285-A8C9-582F04CFFDD7.npy,PARP inhibitor
P015085,N21,s2,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_N21_s2_w66DDB1CAD-9051-4FC2-BFCD-DC1131355805.npy,ATPase inhibitor
P015097,K14,s1,CBK307773,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_K14_s1_w69611B106-9FDF-4AE0-922D-70765C216DF9.npy,protein synthesis inhibitor
P015099,L16,s5,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_L16_s5_w64E3AECEA-960A-461E-9E81-9B1AF4517C49.npy,topoisomerase inhibitor
P015091,K15,s2,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K15_s2_w694504A7A-5B3A-4F4F-9B09-5970E2032B78.npy,JAK inhibitor
P015099,G23,s3,CBK308819,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G23_s3_w6C5B6CD63-E931-4900-AE24-70F81CB3AC15.npy,topoisomerase inhibitor
P015085,H15,s1,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_H15_s1_w67B6B2391-5AB0-4257-8C00-B0EFC6058561.npy,ATPase inhibitor
P015099,O05,s2,CBK017131,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_O05_s2_w6740976B8-A778-4A13-9821-2EDE219F58A5.npy,topoisomerase inhibitor
P015085,C12,s1,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_C12_s1_w6E4F4AA1E-F7EC-4529-908A-6F85467BF067.npy,ATPase inhibitor
P015090,H05,s3,CBK309064,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H05_s3_w6F96BA040-BC5B-4D51-A4A2-30BEB5522570.npy,HDAC inhibitor
P015097,E02,s2,CBK307956,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_E02_s2_w63DD500BF-531D-457E-AD20-F683604A7C80.npy,protein synthesis inhibitor
P015092,E09,s2,CBK309070,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_E09_s2_w6F9FE2352-F6FF-421F-B978-6A0FBA4AFFDD.npy,JAK inhibitor
P015093,J03,s1,CBK308126,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_J03_s1_w6A3ADFD6C-BAA3-4320-A0C4-027A35B0C299.npy,JAK inhibitor
P015091,H19,s1,CBK309523,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_H19_s1_w6B3DD8EC2-1ED2-431C-8C23-9021ACC56E2F.npy,HDAC inhibitor
P015092,M12,s2,CBK288351,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_M12_s2_w607F35237-3CE2-40F9-B5A5-28FE5DCC5B11.npy,JAK inhibitor
P015096,O02,s5,CBK041519,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_O02_s5_w6D0F83831-4457-469E-AC26-A77CCE65B8FD.npy,protein synthesis inhibitor
P015094,B23,s2,CBK308321,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_B23_s2_w6211997A3-61D0-4C2C-8669-2A612AC5449C.npy,PARP inhibitor
P015076,I03,s5,CBK200601,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_I03_s5_w6FBE6EC83-2FD7-45E0-AD4C-409EDF5346EB.npy,retinoid receptor agonist
P015085,I15,s2,CBK291084,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_I15_s2_w6AFF766F5-CA34-4A5E-B7F7-23D6A5FC9556.npy,ATPase inhibitor
P015084,M10,s1,CBK041779,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_M10_s1_w6A9C09024-316B-48E8-9DDE-90C07588DE00.npy,ATPase inhibitor
P015085,I07,s5,CBK018513,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_I07_s5_w6AA47AC28-DE8A-40B7-B89E-996E6CC53B6D.npy,ATPase inhibitor
P015099,M15,s5,CBK308631,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M15_s5_w682902326-D8FF-4D6F-96AF-A123CFD367CE.npy,retinoid receptor agonist
P015098,B20,s1,CBK308613,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_B20_s1_w6AE043CAE-5B95-4422-87B7-A04E32463ED0.npy,topoisomerase inhibitor
P015097,O19,s4,CBK307773,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_O19_s4_w64BA6AFCF-00D6-43F8-947C-F6C33F603473.npy,protein synthesis inhibitor
P015098,M04,s5,CBK309016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M04_s5_w644E4B1CF-B1A3-4C11-8E35-49DEBE33A160.npy,tubulin polymerization inhibitor
P015091,D09,s5,CBK277973,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_D09_s5_w65AC79872-BAF5-48BF-8B4B-69DFF36D3776.npy,HSP inhibitor
P015092,H13,s2,CBK290852,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_H13_s2_w6C3FF57C3-3856-41EF-95D9-8F1EED172D09.npy,JAK inhibitor
P015099,F22,s2,CBK308359,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F22_s2_w60A733DFD-7944-486A-8D42-D2E12FB21787.npy,tubulin polymerization inhibitor
P015085,H15,s2,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_H15_s2_w657A35DCC-C767-43CF-88EF-236A7E701721.npy,ATPase inhibitor
P015084,D13,s4,CBK288281,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_D13_s4_w6D2DF5FA4-1774-4863-9937-F77D44840764.npy,Aurora kinase inhibitor
P015090,D19,s3,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_D19_s3_w6012A5D8D-DD93-4548-B073-BE7004AE7D39.npy,HSP inhibitor
P015099,B12,s3,CBK309040,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_B12_s3_w6F35D1842-2761-495B-A7C3-1B9B8DF1949A.npy,topoisomerase inhibitor
P015094,M21,s4,CBK277970,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M21_s4_w698BB5835-6109-4607-B6B1-DC1198DC4536.npy,PARP inhibitor
P015091,H02,s4,CBK289739,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_H02_s4_w6CD3E352E-D7E2-49A1-88E4-F92374564173.npy,HDAC inhibitor
P015097,L20,s5,CBK308887,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_L20_s5_w6FF5BE162-F10B-4E3A-930D-AD21F0B9CB8B.npy,protein synthesis inhibitor
P015098,M04,s3,CBK309016,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M04_s3_w6E4D401F9-2FC0-4284-9C2E-7E6A29EBFE1A.npy,tubulin polymerization inhibitor
P015091,C14,s2,CBK290945,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_C14_s2_w6513D54FA-DAA1-434E-A38D-FDA0B8A4E12E.npy,HDAC inhibitor
P015092,I04,s2,CBK303909,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015092-U2OS-48h-P9-L1-TL-run2_I04_s2_w66EC377D2-E6ED-4BFD-BFFA-7FBB4CC156C9.npy,JAK inhibitor
P015084,H18,s3,CBK290052,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_H18_s3_w6136ED36D-7E4B-4E37-8CEB-D1205B340DEA.npy,ATPase inhibitor
P015099,H20,s5,CBK271643,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_H20_s5_w66A0D380A-9823-4BF2-BA38-0A738D37B78D.npy,retinoid receptor agonist
P015090,H15,s2,CBK309545,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H15_s2_w6FA841AF0-6546-4F00-8C46-51BEB830D57E.npy,HSP inhibitor
P015084,F17,s5,CBK290334,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_F17_s5_w6A09C3D11-45F9-4889-A587-98E5A59BC177.npy,ATPase inhibitor
P015098,N08,s2,CBK017131,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N08_s2_w6D20E3FF6-1B20-4DBF-B633-4C0DB08E0746.npy,topoisomerase inhibitor
P015091,N14,s5,CBK290760,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N14_s5_w6F4060AA9-2D66-41EE-A255-D4541D1D5BAE.npy,HSP inhibitor
P015085,F23,s2,CBK018513,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015085-U2OS-48h-P5-L2-TL_F23_s2_w62AD2C0BD-30E1-4B4D-A986-0B9966643AAB.npy,ATPase inhibitor
P015099,H13,s3,CBK309021,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_H13_s3_w64E570B65-B45C-4414-98DA-E6C7DB0D8950.npy,topoisomerase inhibitor
P015098,G06,s5,CBK309538,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_G06_s5_w67EB62517-6E29-437A-8344-6BC241EB77B6.npy,protein synthesis inhibitor
P015098,K14,s2,CBK308966,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_K14_s2_w61CF78736-C69F-4F63-B144-260025DFC4B4.npy,tubulin polymerization inhibitor
P015094,F03,s3,CBK290993,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F03_s3_w6F562E7B9-5028-4BC6-BD96-2095F1B29D95.npy,PARP inhibitor
P015091,J23,s5,CBK278050,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_J23_s5_w6A1CCF58A-0E15-4FC7-BCD0-8B3D15AAEE72.npy,JAK inhibitor
P015095,F15,s1,CBK277950,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_F15_s1_w6DB2A38C6-00F8-45DD-A2FF-F016C5764A05.npy,PARP inhibitor
P015098,D04,s5,CBK309265,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D04_s5_w602B0DC03-F4D5-4605-9918-15909739D21D.npy,topoisomerase inhibitor
P015090,I03,s3,CBK277935,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_I03_s3_w6D521EBBB-C3AD-4088-B48C-6BF96E20AFB7.npy,HSP inhibitor
P015091,N09,s2,CBK308266,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_N09_s2_w6EA9352A2-83AD-4D2C-AD30-883BFC771B11.npy,HDAC inhibitor
P015099,I13,s4,CBK303985,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_I13_s4_w64EBF4D0C-F289-448D-9312-940353331007.npy,topoisomerase inhibitor
P015084,I12,s1,CBK288285,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_I12_s1_w6443CAA98-B634-43FC-BB41-5FE2027C9A8B.npy,Aurora kinase inhibitor
P015099,E04,s4,CBK290287,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_E04_s4_w61B923B43-5998-4440-8BC7-B17C8B860F9F.npy,retinoid receptor agonist
P015096,G03,s5,CBK200860,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_G03_s5_w6CB98CA97-10E9-4550-A5AA-E2E5A262AB66.npy,protein synthesis inhibitor
P015093,H19,s4,CBK309059,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_H19_s4_w63A6CE70F-C0FA-44E4-9F24-F5EB72A8429C.npy,JAK inhibitor
P015098,K16,s1,CBK309391,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_K16_s1_w65DADA913-96CF-4D10-B169-5A2AF95203DA.npy,tubulin polymerization inhibitor
P015091,M19,s5,CBK277968,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_M19_s5_w6D9E68350-C180-4BC1-BF2F-E0ED8CF48511.npy,JAK inhibitor
P015094,I17,s2,CBK277950,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I17_s2_w652F904B7-246D-4E87-8052-1DEE6B9D3563.npy,PARP inhibitor
P015094,H21,s4,CBK278031,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H21_s4_w6592A0ADD-7AC3-4BFF-A5E2-AD50F2FD415D.npy,PARP inhibitor
P015099,G12,s1,CBK307798,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_G12_s1_w67A240735-2425-4BFC-A792-FDF9213B8536.npy,topoisomerase inhibitor
P015098,C05,s5,CBK309020,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C05_s5_w6530CA3F9-78A0-4649-AB1F-FDB366FFDB16.npy,topoisomerase inhibitor
P015098,C13,s3,CBK041506,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C13_s3_w627F461C1-5ACF-4CD9-A0E3-8102B7BF9A90.npy,topoisomerase inhibitor
P015097,K14,s2,CBK307773,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_K14_s2_w6EAE6F0A7-F19E-4A2A-B8FA-89EC9CE41FF8.npy,protein synthesis inhibitor
P015091,C07,s4,CBK278021,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_C07_s4_w62A55958A-5448-4CF0-BA6F-E5EDE5EA4470.npy,HSP inhibitor
P015096,G03,s4,CBK200860,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_G03_s4_w60BC55291-F3DA-4672-9423-00B16F05497C.npy,protein synthesis inhibitor
P015099,F12,s3,CBK290251,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F12_s3_w6FE413B1C-52A9-42DB-9867-ABF72FD253BA.npy,topoisomerase inhibitor
P015099,M03,s4,CBK041720,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M03_s4_w675836298-6B55-474C-983B-454AAF2F9EF4.npy,tubulin polymerization inhibitor
P015099,F06,s1,CBK017131,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_F06_s1_w672A277F5-A27E-4410-B582-D267B689E23E.npy,topoisomerase inhibitor
P015091,B23,s2,CBK289756,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_B23_s2_w69577926D-9B88-4CFD-A9CA-EB4B025113E3.npy,HDAC inhibitor
P015090,D09,s2,CBK277961,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_D09_s2_w61DD50F6D-52A1-4E21-97D8-AA57C5C4FA33.npy,HDAC inhibitor
P015084,D06,s2,CBK228145,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_D06_s2_w63F81944E-6664-4AC9-99F1-0059899A299A.npy,ATPase inhibitor
P015099,O02,s1,CBK309391,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_O02_s1_w6CBDF6B65-61DE-4F31-B1B8-014E6E513FEA.npy,tubulin polymerization inhibitor
P015091,H03,s4,CBK290945,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_H03_s4_w6B77D5DF2-8A18-4731-B348-031BE5522784.npy,HDAC inhibitor
P015093,H23,s1,CBK309070,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL-run2_H23_s1_w6FD767779-9157-4C7E-941C-203837CE5DBF.npy,JAK inhibitor
P015095,L19,s4,CBK289918H,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L19_s4_w6ED4398FF-91CE-4B14-B27B-E1601EE5720C.npy,PARP inhibitor
P015084,D13,s5,CBK288281,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_D13_s5_w64071E142-4DB7-4E59-BBE3-A3FA01D50EA0.npy,Aurora kinase inhibitor
P015093,F10,s4,CBK290877,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015093-U2OS-48h-P9-L2-TL_F10_s4_w6A2BCCD06-FA26-498C-BDC2-5EB45B234246.npy,JAK inhibitor
P015090,G11,s2,CBK308266,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_G11_s2_w65143BD53-9A48-4B74-B37B-5483BBFF6A72.npy,HDAC inhibitor
P015099,M17,s4,CBK041506,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015099-U2OS-48h-P12-L2-TL_M17_s4_w65335B1BE-3AB6-49D9-A7D3-17B39ABB31AB.npy,topoisomerase inhibitor
P015090,E17,s1,CBK290547,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_E17_s1_w63FB3B50F-470F-4085-B3FB-09E6773CAF0B.npy,HDAC inhibitor
P015098,D21,s4,CBK309466,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_D21_s4_w6361D96D6-1C3D-447E-BE92-FF90D1E63545.npy,retinoid receptor agonist
P015097,N02,s2,CBK308887,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015097-U2OS-48h-P11-L2-TL-run2_N02_s2_w6D4B7C7A5-1566-4867-8C5E-82F90524AA19.npy,protein synthesis inhibitor
P015091,K16,s3,CBK308657,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015091-U2OS-48h-P8-L2-TL_K16_s3_w68A5A0566-1596-4530-B088-44A405D22A18.npy,HSP inhibitor
P015090,H09,s3,CBK290803,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_H09_s3_w65EE9F1BB-E710-4441-A4C7-DB6DD7AAE3DA.npy,HSP inhibitor
P015098,C20,s4,CBK290012,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_C20_s4_w6211C5E88-1E9F-402D-BBFB-058BFF96E918.npy,retinoid receptor agonist
P015090,B14,s4,CBK308260,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015090-U2OS-48h-P8-L1-TL_B14_s4_w6C70B0EEE-8C6D-4451-AD69-8F17F592A7CE.npy,HDAC inhibitor
P015096,K19,s2,CBK307773,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015096-U2OS-48h-P11-L1-TL_K19_s2_w6F3E6F45A-A66C-451E-9C64-7216E35DBE19.npy,protein synthesis inhibitor
P015084,B05,s5,CBK006628,/scratch3-shared/phil/non_grit_based_numpy_data/bf/specs935-v1-FA-P015084-U2OS-48h-P5-L1-TL_B05_s5_w6B73D09E0-E640-412D-AE83-5256E0179370.npy,ATPase inhibitor
