,plate,well,compound,path,C1,C2,C3,C4,C5,moa,_merge
33,P015078,C16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s7_w188EA9DEB-F03D-43AF-BAA9-C55CF982FF88.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s7_w2DE794A5A-124D-44F1-AADA-334FEB339F11.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s7_w3EBDD04FD-18B9-41E1-8744-71EDBEA0EFAF.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s7_w4B819F8C9-3E0F-411F-A0F3-08AE27BD0E8E.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s7_w55F2F009D-14E9-43FF-BFC6-C6DA7E28D78F.tif,dmso,left_only
34,P015078,C16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s8_w157F5E512-C11B-4F48-93F7-A1080F1EE3B0.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s8_w2D2A3FD54-3FE6-44BD-A560-4E1B3B8CF286.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s8_w3213EE8B8-225A-4382-BBA3-4B222137DBE7.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s8_w42C5E332C-45A0-4830-B988-CD6AB16F85D6.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s8_w5BB1E4471-20C3-4554-8DDF-0D4BBEB9F5B7.tif,dmso,left_only
35,P015078,C16,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s9_w16EEB3F18-867A-4A36-9B85-DDD1BE90A7DF.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s9_w25D1F3626-BD7C-42FB-BECB-22F27816BB85.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s9_w3AE1F4025-CDB7-45E3-8411-4CCAECCD2784.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s9_w4CF04D887-41DC-4A9A-8C25-6E86E646F831.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_C16_s9_w5AF3E6274-FE35-4FD6-B907-5D216EC3F357.tif,dmso,left_only
36,P015078,D22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s1_w193D1F3E7-0FD5-4BCF-88E9-B7C1A243C10F.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s1_w21CDE5F22-FDE7-466C-923A-154CFCDBF1F6.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s1_w334C543F6-2A7A-4910-8DEF-4111FEACE592.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s1_w440AB58AC-F46B-463E-A9C6-012BAE4E6A70.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s1_w57E8EB58D-1D14-40BD-8D9F-EF31FC28D8FA.tif,dmso,left_only
37,P015078,D22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s2_w192983DB5-C8AC-46C3-A2B8-3188FC95C452.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s2_w26B6E22E1-4A6B-4760-8E68-13845C750B47.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s2_w30C9FD597-5E3A-428C-840F-CB31A33EB979.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s2_w4967565EF-A5F1-4724-A822-CAB00DBADC02.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s2_w5538FA5AA-50B3-49DF-8D77-92E76984E636.tif,dmso,left_only
38,P015078,D22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s3_w1455252B3-6762-4301-A71D-C7664DA907C1.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s3_w281D37D9D-F84A-4D27-9D2C-8C7A024C4724.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s3_w3A41C1D2C-5DCA-4DA6-BB33-437279F1A117.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s3_w4B1C23F71-090A-4BD0-B685-9962A0512CCF.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s3_w543F4DADC-6E84-4B09-9A03-C3E7D6D2E381.tif,dmso,left_only
39,P015078,D22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s4_w12FB8F447-F12E-4739-B9B8-1039E3FA010D.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s4_w2301C6AF4-286D-49A2-8B43-D9EFADA7BAAD.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s4_w35A64CCE6-BD90-4569-8A35-885A79D68B50.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s4_w4FA4EB75E-CC90-466C-BDB4-809CD58F2CD8.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s4_w5B528350A-7854-4794-8025-7A314C8CA7D9.tif,dmso,left_only
40,P015078,D22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s5_w1452A53FE-8A5A-4DC7-8745-CCBF0C6D3691.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s5_w285FF53FC-626A-46EB-A54B-DB0CE140CC3C.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s5_w3D6A5A06D-E5C1-412F-957C-53154DFB4FB2.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s5_w46E8E8284-3A12-471D-BA12-3D037CDA121A.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s5_w58E788FEA-98D2-401B-A09D-B96ED83CD665.tif,dmso,left_only
41,P015078,D22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s6_w1F4F67182-790B-4A6B-BA30-1C96FEB58704.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s6_w296656A8F-A7EA-4CC0-9F0E-D506FC947D6A.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s6_w35461B01D-DBC3-42AA-AE50-CF82CA8A72A8.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s6_w4E6496AA9-09AE-4B2C-8CE4-92361FC913D8.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s6_w52093EDCF-8313-472F-B8C1-2D411FA9D922.tif,dmso,left_only
42,P015078,D22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s7_w1E673DDC7-DAF8-45C3-A5BD-5404E6427B3D.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s7_w27E1334FD-BA82-431E-AA31-0ADFFCBD57D5.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s7_w3C9D594AD-85A6-4037-A850-2AFCA8CD845D.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s7_w4FE7BC05B-8F65-4AAC-BEBE-53F4755940EC.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s7_w55F14B2EA-CDC5-4323-A24E-8FA924848C5C.tif,dmso,left_only
43,P015078,D22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s8_w10522E0F3-FF18-456F-BCBC-33FD79710ACB.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s8_w2D1EB7D2E-A7F1-47C4-A517-2B8725D8162E.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s8_w319CA9989-D11C-4CB7-AA33-3F0C1E3D5DD8.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s8_w4233817E6-F242-4A60-9F0D-1E0F7C50330C.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s8_w5601B2253-435C-4356-860C-CDEE175EB17C.tif,dmso,left_only
44,P015078,D22,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s9_w15C602D42-797E-49D5-AFD3-64B7DD2CD0F1.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s9_w21FFEFEBD-83DA-467F-88B0-C641A6C4FA7E.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s9_w30BAF8186-C812-4F72-8211-1BFD815A4E86.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s9_w46C9F9B9E-B68D-4A0E-B8FF-D29C9FE10B40.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_D22_s9_w5F5482E7F-3DD2-435F-854F-432E87218835.tif,dmso,left_only
45,P015078,E18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s1_w17118D7D8-78FD-4CB6-A57D-CB6B2E9A9B86.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s1_w2B145E9CF-C044-42FF-8251-071B333238DA.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s1_w3CE0284FA-BE5F-41AA-B149-15D1218A2C69.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s1_w40C785692-3653-4842-9066-F6094E9774E2.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s1_w5F3000AFE-9F1C-4AE1-8D54-4F25276F9784.tif,dmso,left_only
46,P015078,E18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s2_w190C590BF-8F32-4657-B1BC-4CADB5E03861.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s2_w24A9E1E96-DA44-4270-804D-5FD946242070.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s2_w3771063A6-5378-4DE5-BF59-1C9AE3B27F73.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s2_w4CB240137-B947-4FFB-8E62-82E690DA58DB.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s2_w5630371CB-8C16-48E8-8CE1-3745AA3D426E.tif,dmso,left_only
47,P015078,E18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s3_w1F6D8779B-2573-4CC2-BE96-204BB2F9021C.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s3_w23EF4B956-DD5D-46DF-B407-F844C39B0453.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s3_w375C63346-3AE9-4615-9E97-547C8628F943.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s3_w42307AB2F-C0ED-4455-B45A-0228A3641E7C.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s3_w5A4F09CAF-8446-4E14-8F87-720CB8E644B9.tif,dmso,left_only
48,P015078,E18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s4_w1142A4C6F-1BFE-4EB4-A466-6D28784999FE.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s4_w285B7F280-0DBF-45D2-B717-3CD378E0A259.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s4_w32A45287B-F79E-40D6-B03F-AD04C40480FA.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s4_w4799B4F6B-A1B6-489F-BF29-B497540B11DC.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s4_w549C12F53-2D96-4E15-B02F-3A550A93515C.tif,dmso,left_only
49,P015078,E18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s5_w10C75BEE6-E296-4CFC-8053-8557245DBADA.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s5_w2AE9005C2-CBD1-4A1F-B4B7-BBC7AB53790E.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s5_w364B4F3E7-E0E8-4645-96AD-630E68C5E0A3.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s5_w420D87DF4-6EE3-435A-A2FF-7A92CE8F8501.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s5_w5CFC8030C-6208-444E-BA15-DC12AB591362.tif,dmso,left_only
50,P015078,E18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s6_w17E48A2C4-1437-413B-AE14-591A092DBA74.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s6_w2C39245A0-29A8-408F-A0FA-DD2570951143.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s6_w39000203A-60D2-4469-904B-38825122E5C2.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s6_w4125EDED0-0A99-4977-868E-C7BEFD849406.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s6_w51622AF18-E1EE-4177-97D0-4E973C80BE9A.tif,dmso,left_only
51,P015078,E18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s7_w1290DF6BC-54DB-4D12-B9C6-E69D141DAF75.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s7_w232B71ADC-051F-4E9F-84B5-E02E5CE3919A.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s7_w3896E2C2B-B9E6-45F6-B0F7-2CF973790F8E.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s7_w4D1D7A8BE-B589-4152-A13B-4C561F9F78E1.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s7_w500701A40-685D-4D6D-A4A5-260EAA7211DA.tif,dmso,left_only
52,P015078,E18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s8_w1884ECFA4-91DF-4A17-ABDC-1FCB2CDA72F5.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s8_w21549093A-94CC-4000-B8C2-9F41E6DED157.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s8_w3CE8797A1-0738-4D82-B598-885613A7EEEE.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s8_w4394A9443-5A70-46CF-8B90-7BB751F614EC.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s8_w50B30B2BD-A57B-4800-A90A-DCEFFF013618.tif,dmso,left_only
53,P015078,E18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s9_w148A1E5F6-69A2-4CDD-A3D7-65C91CFCA3A5.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s9_w27F662EA5-1988-494B-9A99-B6BE3FBA8A04.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s9_w330A2D987-B896-4FF3-9E06-A36F22B2FDB7.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s9_w4CCC9AEC1-8B09-4D5D-BC54-BD5D4E3B635C.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_E18_s9_w59DD14DCF-AE34-40A2-A560-A9A83C966660.tif,dmso,left_only
54,P015078,F13,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s1_w129923029-1C98-4170-8D8D-F42A8318F2DE.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s1_w24CDB41C3-B1C3-45D3-BB20-59584319CF14.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s1_w3F978FF01-BFAE-46B2-8E58-29DCD3AA93FA.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s1_w4AB15CCC4-D7F9-4F28-BEF4-05D008FAD83D.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s1_w5455FE71D-BD73-4CA9-923D-5E117752C948.tif,dmso,left_only
55,P015078,F13,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s2_w109931402-5616-49C2-A7CC-B854C934B65B.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s2_w25F433406-89C9-4E1D-B2EF-412956A43FC3.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s2_w3D2064764-AFC7-4B2A-816B-F0993EA9DFE1.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s2_w4A1A6B280-3C0F-48B2-9FDF-5C9B71F271CD.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s2_w5AEF957ED-80F5-4093-9B80-EA33FA4BE331.tif,dmso,left_only
56,P015078,F13,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s3_w1DC6B3EA5-A6EA-447E-A3CB-A97B8FD90D07.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s3_w2D1842B85-28C7-4B52-AE2D-D55A7051DBDC.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s3_w3B19A5178-A876-445D-A5E2-2961FF1536EB.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s3_w4F599E488-5270-4EA5-917F-746ACEEB790C.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s3_w5365838D5-49DE-4EF1-8FA7-6FF1332B8173.tif,dmso,left_only
57,P015078,F13,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s4_w14FAC747D-42E0-4468-B529-D5F3B413C84D.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s4_w2A158DA24-01AD-4A2F-80D8-7B056D6E09BE.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s4_w36B2304D1-7A0E-41AB-BB56-41CD51D48B63.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s4_w42F28E113-5619-4C6A-ACFF-03E2B227AB9B.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s4_w5234B0CE9-073F-49BF-9B2A-3EE982C2B098.tif,dmso,left_only
58,P015078,F13,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s5_w191494E2B-F185-475A-90DC-23E70F1379AE.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s5_w22DCACC53-8712-4638-9F57-FFD572C479BE.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s5_w3033DF948-9346-4907-A2D6-94F38D185356.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s5_w4B413128D-FFCD-414B-9BD9-DD66C4C66311.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s5_w5A57E07D7-5379-4261-B3FF-83CE541A52BC.tif,dmso,left_only
59,P015078,F13,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s6_w1FE82A92A-BCA6-4598-B0CC-698CDD24A4E1.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s6_w24B4A95A8-3CC8-4471-8851-FDBBD06D1CFC.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s6_w36D219B47-E012-4749-8046-468265B53093.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s6_w4B29626E3-8C77-4DB5-93F5-901562365FE9.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s6_w59C8BDA97-8C2D-4707-A7D1-1B1447680668.tif,dmso,left_only
60,P015078,F13,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s7_w1474043E1-845F-4F32-9DA6-D359E1B5E03A.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s7_w2E40D9BE2-1269-426B-91C9-D8A4C547D4C1.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s7_w374A3C10D-61D0-4C33-9294-CC4CB76ED228.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s7_w49C5E7BA0-5202-4CE6-9FB9-B1234616C6E9.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s7_w50EF9F8BC-F4DF-41D3-9398-F996C1AEC897.tif,dmso,left_only
61,P015078,F13,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s8_w1BE49BE2A-6B83-452F-83A2-0C1D17EB8166.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s8_w2623C0E9B-0A2F-4ECB-B4D0-724DCDAE5C7D.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s8_w3021DDC38-7EE7-4137-88C2-F75C9A04144D.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s8_w4D16F9591-A694-4D6D-ADA9-273C2AA8418C.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s8_w5116B984F-F5FB-4543-BD35-D04C2E201AF8.tif,dmso,left_only
62,P015078,F13,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s9_w1D8B9F1EE-F3DD-4509-82AA-254105E8F855.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s9_w2091BA605-0B9B-48E5-9E13-F784E5237A90.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s9_w3D20047E6-39BE-43E3-BDC3-81E58A78AFAE.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s9_w4CB073049-0E77-4B43-B7C1-3495A70E549D.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_F13_s9_w5AA8B8A4C-A649-40A7-9D01-D2AF092C9C8B.tif,dmso,left_only
63,P015078,G17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s1_w14D392083-A1ED-4DF6-B187-BA44974020F0.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s1_w2F7CAC4EA-B5FB-4F87-8FCF-2AB5265D2AA8.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s1_w385913CB7-DF75-4124-B3E7-D6996D98A672.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s1_w41725B0D2-2783-4B0A-A788-5D824370A856.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s1_w56AA740DE-9FAE-4DE1-82CE-E9F1C512A843.tif,dmso,left_only
64,P015078,G17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s2_w1C9FBAAFC-B37C-45B9-8132-E40CDF6D290B.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s2_w2A2176A2E-8135-4012-9643-DC15C31A7093.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s2_w3FF647B96-D060-473E-99EF-081832D1FC9D.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s2_w4A3FA77A9-0008-46F1-880C-5D940D3F8519.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s2_w5FE4CA368-3FA5-44AE-85AB-964A22347C7D.tif,dmso,left_only
65,P015078,G17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015078-U2OS-48h-P2-L1/2021-12-16/848,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s3_w19237D8F6-812E-4F0D-AEBF-6FD952039F75.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s3_w2BFA2B27C-DE4D-4238-B476-7E66E57FFA70.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s3_w3CF8D99F8-2C8C-4F70-BB4E-5DF07B6860FF.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s3_w432B09EA6-5794-4A8F-B255-3A1015C945E8.tif,specs935-v1-FA-P015078-U2OS-48h-P2-L1_G17_s3_w527A62E1C-D829-4F08-A6A5-C6780D5A6C96.tif,dmso,left_only
