plate,well,path,nuclei,C1,C2,C3,C4,C5,C6
P015076,F03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s1_w1A7C174FA-DE4E-4D67-B381-06C1D82A907F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s1_w203289C89-0CC6-4B22-9C55-869C16F2D8A0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s1_w31AABA6F7-9494-4E61-AFA1-1C11BC672AA4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s1_w453DA15BA-5E61-4AC4-8C3E-4A4627E352DD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s1_w588B55586-FE3A-42AD-8698-EAD7EBA486C0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s1_w6669D407D-7593-4C66-8DEB-3605A17AB9BA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s1_w750EEAD7E-52D0-4374-AACA-C805076751B4.tif
P015076,F03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s2_w192F5A415-C6BA-4856-829E-11C311666CE8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s2_w2F6950A4C-3DC5-48E2-8050-F01D9D286E31.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s2_w37FC4C669-1364-4639-BEB8-C53EF018CD60.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s2_w49C00735D-6B34-4AAC-BC0B-F60EAF537306.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s2_w548A0E2E8-B908-44F4-AF32-FDB6931A6DF7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s2_w66A06D5BA-3279-451D-A23D-1663918C16C3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s2_w70EDBEAB5-A92B-4D5A-A5A4-6488FEC3C0ED.tif
P015076,F03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s3_w191E98684-40A4-4265-9ADB-8E0A2E0A6D48.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s3_w2AF9D5E23-01A9-4BAF-8A64-D7B1FC057B78.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s3_w3ECF5E233-52A9-422C-B2E0-04F230069EAE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s3_w49E94FD26-F315-4EB8-A5FF-EA7052EB32A8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s3_w545E10E18-93A5-4E5E-B46C-4609FB89A228.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s3_w60C57BC14-B3D0-413A-8A02-4808EBD7A6DB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s3_w7FFCFD89A-9F8F-4321-986E-447AE958A3C8.tif
P015076,F03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s4_w19D9C9D05-0071-4C87-B3E3-FF8B29A6DA1B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s4_w2F8D0F034-23C6-4FC4-8A52-AE4D8777EE35.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s4_w30E696A22-6041-45B0-B937-ABA9227696C8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s4_w4F4E1CA6C-9589-407E-8487-BD52BB558B77.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s4_w54C864F34-A223-4550-82E2-6BC52826A54A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s4_w6C724FDFA-8FC5-44B3-BC87-02722E927163.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s4_w77C5B785A-C6E8-4DFF-93F6-4FF20004F8F9.tif
P015076,F03,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s5_w1125D7804-C7B9-493E-B27B-D89D3176ACED.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s5_w2136FA8C3-E7A8-4CA1-9E24-DC55D1B4C198.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s5_w3D560B998-291C-4470-9829-7F773E3AC702.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s5_w4F7D0DFB2-A1E9-4061-BDB1-862F0D12C299.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s5_w5C0AFC442-1706-4E21-BAC4-E380B9645B2C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s5_w6F3406FF1-39E9-4D1C-9D35-6C2C441A43E0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F03_s5_w76D067834-A307-4441-B898-B6E958AF163C.tif
P015076,F15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s1_w13929D169-ABF5-4D98-A6BA-D2C39518BFE4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s1_w2EFD070C3-BE0E-422C-B642-54B6D94071C2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s1_w309D3D0BF-E743-4513-AD47-6F05A033561E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s1_w417A3C3A8-E045-4990-8152-AD50CF26AAD3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s1_w5D492BC39-119C-45AC-BF8A-CAE40EF323DE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s1_w671F40F6C-D3C4-4559-8CFC-291AEF79CDA2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s1_w72BEAFA0F-BAB1-4115-B2CE-897EAC8E1C7F.tif
P015076,F15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s2_w121D07FE7-6D8C-40A7-9A65-4ACA1933DE08.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s2_w270BEC3EE-507C-4146-99D6-D6488BD2D8B7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s2_w3C11EE140-A411-42D5-8D8B-11D7F70FDC91.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s2_w47E6C4B72-8838-4EA1-BEB3-797B1075CB68.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s2_w565B9D048-8FE6-4AE5-8721-EFD6EBA02BBD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s2_w6FA55FB79-E1D0-45C5-9327-DEAADEAC046C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s2_w76FA39954-A79A-4FED-B579-14194D8FC979.tif
P015076,F15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s3_w1AEA1B9A3-66D2-4B8A-8AC1-9024F020F708.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s3_w28AA0DD30-364A-456C-96C6-A89C2FB458E5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s3_w36FAD1CF2-855F-4B69-9548-1282340E23B7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s3_w4B22BD81D-49F5-486E-95F1-1EC1EDECB9AB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s3_w50B1D70A8-F354-4925-8560-9A0A137A16BC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s3_w680089B8C-72BF-4770-8FCA-F1F0CFF43649.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s3_w7A5FE48AF-3FF4-4E64-BAB0-491272215E90.tif
P015076,F15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s4_w10FC6E1CC-8833-40DD-BA0F-61AB0E99DD5F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s4_w23B85A2C5-3467-49D6-B106-2B68DA424306.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s4_w3C3629278-9164-4913-A955-AB773B41AD1A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s4_w44BA3B0E2-399B-455E-869E-555C1469BF32.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s4_w5C42B043A-6F66-438A-A45C-587935835175.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s4_w6DA8038E3-75D0-4178-A793-265B9EA4175D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s4_w74C057227-83BB-4BA1-A255-E7477C457DE3.tif
P015076,F15,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s5_w19345FD27-446F-47F0-8D1F-45D9BBB26289.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s5_w247030B5B-D4A3-489E-A51E-EBD04B816A0E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s5_w39E077FF5-CE58-4A37-B479-8364D204C427.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s5_w4974EAF4A-EE47-42DA-9A4A-C3AB7B29FD94.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s5_w53FA6F67A-5CEC-47E8-9529-7ABF7CBD3DDD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s5_w615467468-A9C9-4CCD-B9F2-EE654247F3F0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_F15_s5_w73DB24277-D14E-4D64-AC7D-00ED07839297.tif
P015076,G08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s1_w1D05D60E8-E03B-414C-80F3-BF4E4E3F77F1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s1_w2710C7AE3-97A3-40B2-A0FD-6908B3B5DE8D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s1_w3C17E2836-89A0-4B82-9DB2-8DE2CEA7ABFC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s1_w4767D4219-57E2-4224-9979-998CE6E229C4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s1_w50D4A0358-046A-4965-BE90-AB783266F342.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s1_w63233A2BD-740B-4F0D-95EA-1C4946BDBADD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s1_w78C8373B4-8202-423C-9511-2567682E3D9A.tif
P015076,G08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s2_w1CC8E12D2-D95E-4C60-B273-1CB60E2EF9D6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s2_w2368D08CA-B368-4BA1-BC77-34697F9BE059.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s2_w3F2E1108A-3019-4C6B-8CD2-EC1C2819459A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s2_w4DDF38013-03A7-4ECC-A025-6135400B46EF.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s2_w55964DCFA-39F4-41F0-9215-7CE2CFA70EEC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s2_w6C6C15AB8-8692-4EEF-93C9-4E721ED2EFBC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s2_w772F0D1D8-6163-44DE-8564-48C7F20155BC.tif
P015076,G08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s3_w1FF0E9FD6-C1B4-405C-9AF4-1B9E9E2A52B4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s3_w2C573CFF5-525C-4A7C-AACC-F990FA1D4449.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s3_w35BA09552-6295-4831-8E8F-8EF4A9609265.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s3_w491C0406F-621E-4F9D-A459-7AECC4D3BF9D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s3_w5CAA44B98-288E-4906-8FBF-BA280ED802DD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s3_w6A290D7BB-C1B5-4F18-9DE6-DF66CAB7C984.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s3_w713B12C43-1719-4A51-946F-98A24772B975.tif
P015076,G08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s4_w1EC84DFB2-A40E-4DCC-ADA2-27FAE35B2ED0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s4_w2E1F8AFE5-96F3-4008-96B4-740B2904EE23.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s4_w3415F1D72-FD00-43B6-B987-CF6236851982.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s4_w4C27B5F25-904F-4E28-BF2D-0F875202B518.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s4_w58B35D34E-6BE3-4E5D-BB9B-8513BA265D24.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s4_w6020E201C-18FE-4AF2-8056-AE92699CD95F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s4_w705416053-025B-4F0F-832A-ED5D91D97569.tif
P015076,G08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s5_w1DFE5D9B2-B3E9-44FA-8C88-E04CD6CA0E0D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s5_w2055F869B-0D38-4B2F-9EA2-912E079C2FA9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s5_w3808962A7-E876-4882-AA15-C5DE30220208.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s5_w49E75BFDF-A4D6-48DD-B51C-3338A610C093.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s5_w566054C82-8B6F-4720-B813-C52383C89B5C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s5_w6AF5830F5-3637-470A-BFDB-4A1351EE566B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G08_s5_w7AEC91878-46E6-4132-A1F2-312DFDB2005D.tif
P015076,G10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s1_w173D0B3EE-95C6-4E46-8C35-15730ED10C63.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s1_w2AA9A5D14-6A71-4214-B33C-BA0CCF783782.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s1_w3B59801C8-1EEB-40F5-B272-D0F269291202.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s1_w417E99E7E-679F-4F71-8DBD-B7CB21C59872.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s1_w565693938-1DF7-4B80-81EA-A58A6F389E6D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s1_w667527CEA-A756-47CD-8D53-79C0F1F2A8C3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s1_w7830F872C-17A9-494B-8B88-0DF7E68A745F.tif
P015076,G10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s2_w1F548F537-AC46-4E95-92B9-1AC3F8362941.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s2_w249B5AA6C-9462-4FDD-ABC8-FBDA6BC9F480.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s2_w3A7E8B795-7018-4E17-9BEE-232B4CF9328A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s2_w49F8E8DD2-8834-4CF2-8825-D82B67E18DE4.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s2_w5088E479F-E284-45B3-BC23-04CCC24C1C4E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s2_w633BEC885-D0FC-45A9-9F10-AAD945EEABBE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s2_w75416DC4F-3811-43D1-B920-FFB89A47B768.tif
P015076,G10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s3_w1F397A2C0-E377-4DEE-9D9C-2136E026DBA9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s3_w2A6E67D33-ECA6-4928-B7C9-825EFBAE8E90.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s3_w34E8042D7-2F4A-4868-A037-61FD92B7D0F7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s3_w4CF4DCE43-98AA-4FF3-B9C4-D2E3BFE3D381.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s3_w5E71A42A2-508C-4D01-A357-735F68F2E791.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s3_w6820A742C-C574-4D10-8018-1BDC3158DE32.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s3_w797A8B7C7-791C-4D3E-83DD-9E8E41DFE63F.tif
P015076,G10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s4_w126BFB76B-B484-41AF-A1FF-B628F5E7D2BE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s4_w2AD70254B-E394-406F-9C22-90DE919A2CFE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s4_w3ACF62835-D394-46A6-B9EF-2B8FDB92A811.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s4_w49C175137-D9E6-416C-81F7-DC3C308CDF16.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s4_w5EEC7D398-FF20-4054-B8A8-5EAE7B7C19AD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s4_w617277972-5E97-4984-B556-17DDFD681691.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s4_w76FBE8A9B-8462-4C46-9FCD-A77D38930F61.tif
P015076,G10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s5_w1651D99C7-1FB0-48F1-93B8-9F12EE9347A9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s5_w2B0618292-4624-4FF1-AA9F-F7687C20AD68.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s5_w3B240D9E0-755D-4BAA-8654-7DBF34E3742A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s5_w4258BD107-0AF5-496A-B1C1-5C7FF2DC0A96.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s5_w50C24D309-A1D1-47DC-825F-627AF7198EDC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s5_w6680FBF67-AB90-47E4-BD04-5B11F4EDD047.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_G10_s5_w784037D1B-F707-404C-AE16-CE586A19DF8F.tif
P015076,H16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s1_w1E035EA65-CAB8-45ED-8655-92E415484E0A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s1_w2D341EC8C-8EFD-4DDF-B5A1-DCAA36F3C2A3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s1_w3E5BC14F1-8A22-457F-9935-3A54F8122344.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s1_w4D29DB920-C560-439B-9B11-83547149B8C0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s1_w5F4114B4F-52EF-4E23-849E-F3C8FFF7768F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s1_w6F56CCB90-F156-4F89-AD7A-EBFDF0AD7185.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s1_w77BCB0FA5-2ACA-4144-B34E-6D5A2311619B.tif
P015076,H16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s2_w13B04ADD6-0101-4705-8DC9-19894421E500.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s2_w20D8E217F-5C30-470E-9A31-51DBE1B8E433.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s2_w36E6140C0-2FD2-40C1-9C80-365DCD2D02BA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s2_w46EAF23E0-4990-4306-9AC6-F508127ACE62.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s2_w5309C73CF-0348-4DDA-836B-EEBBAFBC1E4B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s2_w64EFD01A4-9DE0-4C17-BA92-B354BB4686BA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s2_w74BA4D751-8A5E-4E5B-8742-DC53A304DBFB.tif
P015076,H16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s3_w124086A12-0E67-49DC-97C7-6A5822327DC9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s3_w2FA61CA63-581D-4647-A4CE-42F19AAEC9A2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s3_w38DDA17B2-F046-4EB7-B520-541B8163E586.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s3_w440D36A6E-4E21-4250-BD8A-794AF4D31138.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s3_w520ED38DC-BF0F-4ADF-8503-608ED4793F4D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s3_w68072F21D-E89F-40CD-939C-DAC47BB05607.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s3_w7AC2B866C-A470-4A9E-80A8-56EA1EC460AF.tif
P015076,H16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s4_w12F3342AB-B4C8-49E9-A6F0-750E7337CDB0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s4_w2712D36C0-A390-4487-8909-7D738FCDA58B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s4_w3CC404B3C-8395-478E-B052-DF3ABDB8594E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s4_w41F03113C-F4D3-49D8-92CB-7629F498CA31.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s4_w5F0D388D6-0E6D-46DB-8E30-0E45518F8924.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s4_w6AB5F16F0-4991-427C-A0B4-9B47686D3C3F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s4_w7E46E5F0E-01C8-4A8C-BB38-199FFD327FF5.tif
P015076,H16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL/2022-02-28/952,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s5_w1A41A7357-6732-4D3A-B660-11688449C24D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s5_w2F584F29F-4B86-4B4A-B321-9EF900EDB43D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s5_w32B266D29-729E-4170-AF87-4A3234C9CDD7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s5_w456849368-B9FB-4AF5-A0CB-D913C1674D1A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s5_w5B3500C5A-1DAA-4418-912D-95FE3928EFF7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s5_w6A16892F5-4EC3-458A-9BF7-7DEC3C566A45.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1-TL_H16_s5_w7CDAB8F87-45E5-4ECA-BB54-E17820CD3642.tif
