plate,well,path,C1,C2,C3,C4,C5
P015076,D17,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_D17_s9_w1AB6429C5-A4A4-4DFC-B5C1-05E5AE5138AB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_D17_s9_w2E8C6D778-7C0C-47D2-A527-F5857D57160C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_D17_s9_w3E084084E-9275-4367-AF36-3B58E71E79EB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_D17_s9_w4639475E6-A400-45D6-9A87-3B13E0CD6277.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_D17_s9_w57EB7C0F2-DF4D-4F07-8C8E-0DF1A492AF8F.tif
P015076,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s1_w1421C4E17-481E-4DA6-A46A-6094D9E03532.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s1_w232F9BCC9-E5D8-44C1-A195-FD7A11A39CD2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s1_w32FA16435-3855-40C7-B416-F49CFB912208.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s1_w40BBDD451-6BFD-4D21-B424-853948152964.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s1_w504F49CEF-3242-4D8C-862D-EEAA12256A00.tif
P015076,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s2_w1AA74D3E7-6938-448D-A06D-AD1AE687C635.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s2_w2BB2A47D1-986B-44A4-A81D-DBCB90F70B63.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s2_w3BBCCCC81-EC67-4428-BD71-6FCCB1BB63A3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s2_w49B932BC3-A12D-4129-8179-82B49F7C28AA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s2_w593947829-002C-4801-84F3-C54F69B9E881.tif
P015076,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s3_w1937C59FE-EE39-47F5-B218-8314D53FA2A0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s3_w281A0172C-1425-41AC-9CBB-9D40A8F9F861.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s3_w3F2363B11-7039-4585-B6D8-455A4CE07926.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s3_w47F110B79-6038-4302-BAA1-D508DDC13836.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s3_w54D807AE3-2E6D-4F79-8341-0B442585AD94.tif
P015076,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s4_w1421A5251-89F5-45FB-B605-A4AE2CAB3468.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s4_w26973D7B8-3DEE-4377-95FA-EBD3079A32BF.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s4_w3CAAFC5B6-9692-4503-B8B3-2EADD29EB641.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s4_w4CFBF07DB-FF3C-48D7-A405-D762DC29EC1C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s4_w5A083ADC1-208F-46BD-88E6-1C2294A2ADC7.tif
P015076,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s5_w1D10A76AC-3C85-43D3-A897-49627EB3D6E1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s5_w2F8650973-CEB8-42C7-99C1-CBF3B7E29B06.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s5_w38AD2F08F-F1C0-47A8-B051-379389861331.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s5_w4A8AC2F54-48F2-449A-AEB3-89AC6B93AF7A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s5_w51C823038-02D6-4DC9-B45B-1EB2BD02B4CF.tif
P015076,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s6_w1502E8B09-23A9-4ACA-90B0-639AA4DEC8B2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s6_w2A5E2189B-A1C1-45AB-BE76-38276F20383F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s6_w30525C69A-125B-4129-8C26-ABB53DE6F055.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s6_w411CBBB39-8D0B-4250-934C-6B241B597D11.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s6_w5089CD5CC-E184-4234-A6DF-954960ADBDA5.tif
P015076,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s7_w142FCF7F5-F323-4BFE-9C51-38E7469B5B71.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s7_w2E9EFC24D-4364-41C8-A016-57C70B940DFB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s7_w3CA9ECE48-9A38-4035-878E-35ECD537EDAB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s7_w4A53407AD-0F9A-46DF-AFFE-86F3C12F3B76.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s7_w59A57E0FB-95A4-419B-8BAF-BB2F342C2620.tif
P015076,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s8_w101412ABA-CC99-4D04-8C82-397FBCDC47D3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s8_w2A9157AD1-1854-4193-881A-B3055CA435DC.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s8_w38EC0F7A6-0404-4E0A-A2A8-627C08F986FE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s8_w4B60BD0C7-89FE-42C3-8134-45E3784C2DB8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s8_w5AADBEEDD-6B9F-457D-A933-89E5A9169133.tif
P015076,E11,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s9_w1274BE7EE-6C8B-4530-98CE-D9AE84E9290A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s9_w2DD3B7B67-2765-4635-9D69-E87BE2821878.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s9_w36CCDEDBB-66B2-4377-95C6-083A7B963BEE.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s9_w4AC162020-9618-48DD-9BED-59B3D4ACF45F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_E11_s9_w5D13D86F7-2E75-4D3E-BB74-99A2770407E7.tif
P015076,F03,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s1_w1896CBCD2-531D-44DB-8EF3-0778F1E244B1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s1_w24ED6EBB0-5ADD-4F69-9698-2E6E33CF57A7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s1_w3FB2846FE-A3C8-448D-AF68-8E26598B319D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s1_w4CE21809A-5F39-49A8-B7C8-CA901BD5D5C0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s1_w5C2E1FACF-E681-4A97-B9F5-CF45415E86E7.tif
P015076,F03,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s2_w1BB4C9CB6-AC48-40B6-A05A-F7C5C2D7EFE2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s2_w2DF21210A-65B5-4559-AA76-8F6D78F42E49.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s2_w38D773989-D88F-41BD-8874-3DC4D792086C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s2_w4719858ED-B7B8-449C-9366-6877E620E051.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s2_w56338729B-FBEA-4483-9E68-067CE38F935A.tif
P015076,F03,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s3_w1C0678449-43B8-4181-ACE0-723A3DDC41C7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s3_w2D4AC13C1-0C60-4C6E-9E02-4D97366C1362.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s3_w3BBC4C3E7-86E1-4333-857D-79C5477DD4B1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s3_w4667541C1-2EB7-4403-95AB-F7DD6DCB149D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s3_w5AECB4BAD-A78F-492C-BDDF-75B326B6981D.tif
P015076,F03,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s4_w129E4B2AF-1881-46F0-8B97-5E87C8704D95.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s4_w28A030F8A-7CE4-4389-A95A-F3DB3DC34E39.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s4_w3065C5AA5-C689-4E77-9EB6-0A790E8B12D5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s4_w482697181-44FF-4A6E-8A5E-6BAC01C2F714.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s4_w537C63B74-A53E-435F-AE35-621D4033E9DE.tif
P015076,F03,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s5_w17F43E7FE-2707-4FEA-9F2C-3CFD1207322C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s5_w29B23D282-9199-492B-8891-09BF253E4666.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s5_w340362430-A3D7-489D-9B54-8EED672B20EB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s5_w413B504BC-E706-4805-9762-0D693DB80245.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s5_w56CFD9673-9873-4133-9B6C-116A63B51DB3.tif
P015076,F03,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s6_w1D1A6E397-98B3-42A2-871D-193FA65599B7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s6_w2837B1481-0318-41B6-8880-4A20BA3948FA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s6_w37EECB2CC-B51A-4A0D-B4FA-66A8385DDACF.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s6_w4081483CD-AA70-4890-96E7-89DB820F7ED6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s6_w526DE52B3-A138-4751-B2E3-04404D33952D.tif
P015076,F03,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s7_w1CB24BE82-5AFC-4122-A29C-B27D6F3D911E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s7_w276C6AC3D-72FE-4D5F-9221-38F620F948F3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s7_w36BF70357-686F-41CA-9679-88C36FAB484B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s7_w457A2A6A5-E692-4537-B39E-86FA1183FC05.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s7_w520114B34-9749-4341-AA1A-8EFE4D792D3D.tif
P015076,F03,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s8_w1DDCCB24A-B071-46A0-BF41-4D14650596D3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s8_w2D8F707D6-BEBF-4048-833F-3B16084843CB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s8_w3FB5E86B7-D08C-44BE-B7E5-E4ABE3602EC2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s8_w40C86217C-B53E-489E-A71E-E3125F6A6982.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s8_w5D672BDFC-07B4-4EC9-9510-A9F3217FE7B7.tif
P015076,F03,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s9_w10F6CE4E5-D42A-4EC2-AB4E-6D24E7963D77.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s9_w24EE5DE4B-F48E-44A0-A442-3FDDF23D26B3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s9_w30B79EA2B-BD64-4135-B6D2-2282467FE788.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s9_w477AC87F8-8DF5-41F5-A022-4D53F78B08FA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F03_s9_w5E4ABBA8C-6A28-463C-9C9B-DE160A9881E0.tif
P015076,F15,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s1_w1946AA308-7C5D-4B75-8D97-168A067B2CE5.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s1_w2CD1934B5-377F-4CD6-9DCB-0D91BE7FE22B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s1_w32CD90157-BB9B-4672-9AA8-B2E6CBEEE2C1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s1_w442CDFFF0-5A17-4834-822C-34FD876B7B99.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s1_w575ACA6F6-4D24-4FBA-BF1F-059961CC034D.tif
P015076,F15,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s2_w120CFD569-2B99-4FD0-8C03-3ABA9A3FB991.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s2_w281E76EC6-18D2-4260-AA90-0F960F58C79D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s2_w3A61C31F4-E685-4241-BED6-C8F7D73968C2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s2_w43123C7BF-1664-4FA2-8567-EC5A4082575D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s2_w530E17D9C-98C4-4E06-A593-D2D9B7CA99D4.tif
P015076,F15,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s3_w15EE545C4-CB8B-4779-88B0-55962E8EAD5C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s3_w23A6DC0E5-DD28-4530-A1AA-956CBB1282F1.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s3_w3D41684B0-CB63-463F-A55E-E5A4E97395F2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s3_w498ED9711-D5C9-4BF1-9432-B51872CC26A2.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s3_w5D7A922DC-E918-4FAB-B991-13F94F7B4795.tif
P015076,F15,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s4_w16FAC7CF3-0B1C-4D24-BA4B-5AF4250EF9F0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s4_w2D1C0310A-4503-46DC-92AD-6769EDE3C177.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s4_w3A76D3130-6A23-4D4D-8772-69EC8CCCDBB9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s4_w40B253EB7-F532-4762-8258-68BEC48E7203.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s4_w529FFF0C8-FACF-4569-8588-DC530BF0D8EA.tif
P015076,F15,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s5_w19B3151F7-7AF1-44E0-B897-3E3FEB85288F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s5_w254F8FD83-BD10-474D-A0F8-CE9C7575F91D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s5_w373D959AC-A6B4-43EC-A5B2-335A63A4CDC9.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s5_w49D903068-EC59-4206-8789-DC032B42646C.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s5_w528085936-CDC3-4033-9C10-351F468D15AC.tif
P015076,F15,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s6_w1FAB14488-6EBA-41A8-B07B-BE7EDB914FA7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s6_w26C450E80-93F5-4A9F-8272-ADA26CFC042B.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s6_w393BDC0E6-E60E-45CA-BFD4-0E77E5C81477.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s6_w44DBB1112-CDCA-4647-B666-71010D241F15.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s6_w519F377EF-AA44-4CC4-BDD0-6349125507D3.tif
P015076,F15,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s7_w1C86B4650-C21B-4B73-90D6-2B639D93AE48.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s7_w266E5C02F-CB06-4028-A2F5-A60416FAAB95.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s7_w33489C85C-6CD9-452C-8E7B-8F2F19346967.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s7_w465885618-A706-42B1-933A-7DA27D1C4CC6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s7_w5256EBA70-55E9-4F79-9B16-55BBB3C5A259.tif
P015076,F15,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s8_w18F20F161-4613-4601-B198-22EA979E21ED.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s8_w2DE0EF65E-DB19-4565-831E-4A2D146E857D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s8_w36B8747DD-F52D-4B45-A323-8BF8EA1E39FD.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s8_w41D15C45D-0AFF-44A2-9BEB-402009640311.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s8_w5C5529693-803E-423F-BD2B-446BFCBCED5C.tif
P015076,F15,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s9_w19161F11E-D915-431D-B034-496D5EF91708.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s9_w2D0D78FA7-7173-48D7-8C79-6605558D234D.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s9_w3E62CD803-85BF-4D4D-9E85-014463972126.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s9_w402B8D59E-8DB4-4DA9-B2D5-C7AC08F8C12F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_F15_s9_w5A3652378-362D-418A-A2D9-90876C35F22D.tif
P015076,G08,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s1_w11D33B6D2-3231-42F2-8885-BAE82C701E28.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s1_w250F3E6EB-2C33-4393-9D21-F838666860E8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s1_w377F9B303-4993-4D6C-9916-BE70802DEE0E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s1_w4C1F313F0-BAFB-4933-A042-F4AAB3A76FA0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s1_w5CC8D00CB-F22D-4CA6-908C-9BB1667FCCE6.tif
P015076,G08,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s2_w13BC17981-21EE-49A3-8A9E-7897A36DF52A.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s2_w234E3D67E-EC37-4F0C-A3E8-B7B99F2676FA.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s2_w37323AA0B-14B5-4C32-86F1-262B56992B94.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s2_w45764FCBF-5950-409E-846B-E468CD3B9709.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s2_w5E8FEB014-7D08-4594-9DFB-F16694D17716.tif
P015076,G08,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s3_w1D95A5F16-74F1-4DDC-A003-9177A5C53B7E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s3_w2A08A21E4-330F-4564-B6EF-8BB2ECB398D8.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s3_w319E7F55B-4252-47C3-98FD-786BF0D61CDB.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s3_w49C9096A3-AF87-4F45-9755-2F15923D02F6.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s3_w516C0BE67-9D4D-4E3E-A398-341187932A33.tif
P015076,G08,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s4_w14D7C4859-7B9B-4E53-9362-8FC75FA38347.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s4_w298EE9CD0-7FAD-4670-A3B2-8C17866B69E7.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s4_w343281C91-9552-42A6-8782-2368C8E047C0.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s4_w4FA4A3579-7CC3-4B2E-A58D-C40DBE5F00E3.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s4_w501326C30-6645-4566-9522-3D3FDAC47A27.tif
P015076,G08,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s5_w1AAFC4EB8-4D09-4403-AC01-2226B702D212.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s5_w282F15514-13ED-4200-BFFA-0FC912EACC13.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s5_w3B9106166-F7E0-444B-B35B-2013B6B96C79.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s5_w4570349DD-D3F4-49C5-938E-FDF456CE8392.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s5_w55ABB0AE6-566F-48AA-8CDB-B46C12D96351.tif
P015076,G08,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s6_w1D6052A7A-49A9-4ADB-A005-C522C80DBC13.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s6_w2DAD3658B-91E8-4D63-B8BF-B392609F0A71.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s6_w3FFB8F1E6-361A-4E5D-8237-C4DCBD6AEA61.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s6_w4850E0500-EEC4-41C0-9B7C-D2532D9E8333.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s6_w5EF9123DD-D33A-41A4-830D-7635E97D529B.tif
P015076,G08,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015076-U2OS-48h-P1-L1/2021-12-16/847,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s7_w1D668027B-63A8-4D43-9B95-C1E43DD7D97F.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s7_w2AB156D0C-FF5A-48F3-BD98-AD5FEC0EE053.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s7_w3637D8BF0-6717-4BDF-BC6E-771902F82D7E.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s7_w411DB3688-5EE8-40AC-9106-C656B04051AF.tif,specs935-v1-FA-P015076-U2OS-48h-P1-L1_G08_s7_w571BBFACD-79FA-4DC1-AC11-0D72067BB83E.tif
